Carrier,OriginAirportID,DestAirportID,OriginAirportName,DestAirportName,OriginState,DestState,OriginCity,DestCity,DepDelay,ArrDelay
US,11697,11278,Fort Lauderdale-Hollywood International,Ronald Reagan Washington National,FL,DC,Fort Lauderdale,Washington,-9,-9
US,14100,13204,Philadelphia International,Orlando International,PA,FL,Philadelphia,Orlando,0,-10
US,13204,14100,Orlando International,Philadelphia International,FL,PA,Orlando,Philadelphia,3,-1
US,11057,11697,Charlotte Douglas International,Fort Lauderdale-Hollywood International,NC,FL,Charlotte,Fort Lauderdale,0,10
US,14100,11292,Philadelphia International,Denver International,PA,CO,Philadelphia,Denver,85,84
US,11057,13487,Charlotte Douglas International,Minneapolis-St Paul International,NC,MN,Charlotte,Minneapolis,-3,18
US,13930,14100,Chicago O'Hare International,Philadelphia International,IL,PA,Chicago,Philadelphia,-5,-7
US,11697,11057,Fort Lauderdale-Hollywood International,Charlotte Douglas International,FL,NC,Fort Lauderdale,Charlotte,-1,-7
US,11057,14027,Charlotte Douglas International,Palm Beach International,NC,FL,Charlotte,West Palm Beach/Palm Beach,-2,7
US,11057,14122,Charlotte Douglas International,Pittsburgh International,NC,PA,Charlotte,Pittsburgh,101,86
US,10821,11057,Baltimore/Washington International Thurgood Marshall,Charlotte Douglas International,MD,NC,Baltimore,Charlotte,-4,-9
US,11057,14027,Charlotte Douglas International,Palm Beach International,NC,FL,Charlotte,West Palm Beach/Palm Beach,-4,2
US,11618,11057,Newark Liberty International,Charlotte Douglas International,NJ,NC,Newark,Charlotte,68,59
US,14492,11057,Raleigh-Durham International,Charlotte Douglas International,NC,NC,Raleigh/Durham,Charlotte,-3,0
US,11057,14027,Charlotte Douglas International,Palm Beach International,NC,FL,Charlotte,West Palm Beach/Palm Beach,-2,3
US,14100,13204,Philadelphia International,Orlando International,PA,FL,Philadelphia,Orlando,1,26
US,11057,14524,Charlotte Douglas International,Richmond International,NC,VA,Charlotte,Richmond,-1,-3
US,11057,14027,Charlotte Douglas International,Palm Beach International,NC,FL,Charlotte,West Palm Beach/Palm Beach,-1,5
US,14027,11057,Palm Beach International,Charlotte Douglas International,FL,NC,West Palm Beach/Palm Beach,Charlotte,-5,-6
US,14100,13204,Philadelphia International,Orlando International,PA,FL,Philadelphia,Orlando,-5,-12
US,11057,14843,Charlotte Douglas International,Luis Munoz Marin International,NC,PR,Charlotte,San Juan,12,22
US,14843,11057,Luis Munoz Marin International,Charlotte Douglas International,PR,NC,San Juan,Charlotte,12,16
US,11057,14843,Charlotte Douglas International,Luis Munoz Marin International,NC,PR,Charlotte,San Juan,-3,28
US,14843,11057,Luis Munoz Marin International,Charlotte Douglas International,PR,NC,San Juan,Charlotte,10,-3
US,11057,14843,Charlotte Douglas International,Luis Munoz Marin International,NC,PR,Charlotte,San Juan,-2,20
US,14843,11057,Luis Munoz Marin International,Charlotte Douglas International,PR,NC,San Juan,Charlotte,0,-11
US,11057,14843,Charlotte Douglas International,Luis Munoz Marin International,NC,PR,Charlotte,San Juan,24,30
US,14843,11057,Luis Munoz Marin International,Charlotte Douglas International,PR,NC,San Juan,Charlotte,42,29
US,11057,14843,Charlotte Douglas International,Luis Munoz Marin International,NC,PR,Charlotte,San Juan,0,4
US,12953,11057,LaGuardia,Charlotte Douglas International,NY,NC,New York,Charlotte,5,-5
US,13930,11057,Chicago O'Hare International,Charlotte Douglas International,IL,NC,Chicago,Charlotte,-8,-7
US,11057,13198,Charlotte Douglas International,Kansas City International,NC,MO,Charlotte,Kansas City,0,1
US,11057,11433,Charlotte Douglas International,Detroit Metro Wayne County,NC,MI,Charlotte,Detroit,22,26
US,15304,11057,Tampa International,Charlotte Douglas International,FL,NC,Tampa,Charlotte,4,3
US,14122,11057,Pittsburgh International,Charlotte Douglas International,PA,NC,Pittsburgh,Charlotte,-7,-6
US,11618,11057,Newark Liberty International,Charlotte Douglas International,NJ,NC,Newark,Charlotte,-8,-14
US,11057,11278,Charlotte Douglas International,Ronald Reagan Washington National,NC,DC,Charlotte,Washington,-4,-3
US,10721,11057,Logan International,Charlotte Douglas International,MA,NC,Boston,Charlotte,-13,-16
US,14100,14843,Philadelphia International,Luis Munoz Marin International,PA,PR,Philadelphia,San Juan,10,9
US,13487,11057,Minneapolis-St Paul International,Charlotte Douglas International,MN,NC,Minneapolis,Charlotte,0,32
US,10529,14100,Bradley International,Philadelphia International,CT,PA,Hartford,Philadelphia,20,8
US,14100,14843,Philadelphia International,Luis Munoz Marin International,PA,PR,Philadelphia,San Juan,-2,-10
US,14843,14100,Luis Munoz Marin International,Philadelphia International,PR,PA,San Juan,Philadelphia,-7,-22
US,10721,14100,Logan International,Philadelphia International,MA,PA,Boston,Philadelphia,-5,-17
US,14100,14843,Philadelphia International,Luis Munoz Marin International,PA,PR,Philadelphia,San Juan,-12,-18
US,14843,14100,Luis Munoz Marin International,Philadelphia International,PR,PA,San Juan,Philadelphia,-14,-31
US,10529,11278,Bradley International,Ronald Reagan Washington National,CT,DC,Hartford,Washington,-6,-7
US,11278,14027,Ronald Reagan Washington National,Palm Beach International,DC,FL,Washington,West Palm Beach/Palm Beach,2,7
US,14843,14100,Luis Munoz Marin International,Philadelphia International,PR,PA,San Juan,Philadelphia,0,-3
US,10821,11057,Baltimore/Washington International Thurgood Marshall,Charlotte Douglas International,MD,NC,Baltimore,Charlotte,-1,6
US,11057,15304,Charlotte Douglas International,Tampa International,NC,FL,Charlotte,Tampa,-5,1
US,11057,15304,Charlotte Douglas International,Tampa International,NC,FL,Charlotte,Tampa,-7,0
US,14100,14492,Philadelphia International,Raleigh-Durham International,PA,NC,Philadelphia,Raleigh/Durham,-4,-20
US,12953,11057,LaGuardia,Charlotte Douglas International,NY,NC,New York,Charlotte,-2,-20
US,14492,14100,Raleigh-Durham International,Philadelphia International,NC,PA,Raleigh/Durham,Philadelphia,-10,-6
US,14100,11057,Philadelphia International,Charlotte Douglas International,PA,NC,Philadelphia,Charlotte,-4,-21
US,11057,11298,Charlotte Douglas International,Dallas/Fort Worth International,NC,TX,Charlotte,Dallas/Fort Worth,10,8
US,11057,11298,Charlotte Douglas International,Dallas/Fort Worth International,NC,TX,Charlotte,Dallas/Fort Worth,-1,-8
US,12451,11057,Jacksonville International,Charlotte Douglas International,FL,NC,Jacksonville,Charlotte,-4,-9
US,13198,11057,Kansas City International,Charlotte Douglas International,MO,NC,Kansas City,Charlotte,-5,-3
US,11057,12953,Charlotte Douglas International,LaGuardia,NC,NY,Charlotte,New York,72,64
US,12892,11057,Los Angeles International,Charlotte Douglas International,CA,NC,Los Angeles,Charlotte,-6,-12
US,11057,12266,Charlotte Douglas International,George Bush Intercontinental/Houston,NC,TX,Charlotte,Houston,13,16
US,14307,11057,Theodore Francis Green State,Charlotte Douglas International,RI,NC,Providence,Charlotte,-2,-4
US,14027,11278,Palm Beach International,Ronald Reagan Washington National,FL,DC,West Palm Beach/Palm Beach,Washington,-4,-2
US,10397,11057,Hartsfield-Jackson Atlanta International,Charlotte Douglas International,GA,NC,Atlanta,Charlotte,-4,-14
US,11057,12953,Charlotte Douglas International,LaGuardia,NC,NY,Charlotte,New York,51,37
US,11278,11057,Ronald Reagan Washington National,Charlotte Douglas International,DC,NC,Washington,Charlotte,-6,-14
US,14100,13495,Philadelphia International,Louis Armstrong New Orleans International,PA,LA,Philadelphia,New Orleans,2,-15
US,10721,14100,Logan International,Philadelphia International,MA,PA,Boston,Philadelphia,0,-6
US,12266,11057,George Bush Intercontinental/Houston,Charlotte Douglas International,TX,NC,Houston,Charlotte,-8,-19
US,12478,11057,John F. Kennedy International,Charlotte Douglas International,NY,NC,New York,Charlotte,-7,-7
US,12266,11057,George Bush Intercontinental/Houston,Charlotte Douglas International,TX,NC,Houston,Charlotte,-6,-8
US,14100,13303,Philadelphia International,Miami International,PA,FL,Philadelphia,Miami,0,0
US,14122,14100,Pittsburgh International,Philadelphia International,PA,PA,Pittsburgh,Philadelphia,-9,-14
US,13303,14100,Miami International,Philadelphia International,FL,PA,Miami,Philadelphia,-7,-6
US,14100,14635,Philadelphia International,Southwest Florida International,PA,FL,Philadelphia,Fort Myers,-4,-9
US,13303,14100,Miami International,Philadelphia International,FL,PA,Miami,Philadelphia,-2,-15
US,14100,12953,Philadelphia International,LaGuardia,PA,NY,Philadelphia,New York,-5,-16
US,11278,13204,Ronald Reagan Washington National,Orlando International,DC,FL,Washington,Orlando,-2,0
US,11433,14100,Detroit Metro Wayne County,Philadelphia International,MI,PA,Detroit,Philadelphia,2,-7
US,14100,11057,Philadelphia International,Charlotte Douglas International,PA,NC,Philadelphia,Charlotte,-6,5
US,11057,14122,Charlotte Douglas International,Pittsburgh International,NC,PA,Charlotte,Pittsburgh,-8,-15
US,15304,11057,Tampa International,Charlotte Douglas International,FL,NC,Tampa,Charlotte,-3,-13
US,15304,11278,Tampa International,Ronald Reagan Washington National,FL,DC,Tampa,Washington,-2,-1
US,12266,11057,George Bush Intercontinental/Houston,Charlotte Douglas International,TX,NC,Houston,Charlotte,-5,-6
US,11057,12266,Charlotte Douglas International,George Bush Intercontinental/Houston,NC,TX,Charlotte,Houston,-5,-18
US,14307,11057,Theodore Francis Green State,Charlotte Douglas International,RI,NC,Providence,Charlotte,-1,-21
US,11057,10721,Charlotte Douglas International,Logan International,NC,MA,Charlotte,Boston,-6,-6
US,13204,11057,Orlando International,Charlotte Douglas International,FL,NC,Orlando,Charlotte,-2,-6
US,11057,10721,Charlotte Douglas International,Logan International,NC,MA,Charlotte,Boston,66,61
US,11057,12266,Charlotte Douglas International,George Bush Intercontinental/Houston,NC,TX,Charlotte,Houston,-2,-5
US,14492,11057,Raleigh-Durham International,Charlotte Douglas International,NC,NC,Raleigh/Durham,Charlotte,-8,-6
US,11057,10721,Charlotte Douglas International,Logan International,NC,MA,Charlotte,Boston,-3,3
US,12889,11057,McCarran International,Charlotte Douglas International,NV,NC,Las Vegas,Charlotte,-2,-5
US,11057,12266,Charlotte Douglas International,George Bush Intercontinental/Houston,NC,TX,Charlotte,Houston,-2,-7
US,14635,11057,Southwest Florida International,Charlotte Douglas International,FL,NC,Fort Myers,Charlotte,1,-10
US,11057,12953,Charlotte Douglas International,LaGuardia,NC,NY,Charlotte,New York,0,-1
US,11292,11057,Denver International,Charlotte Douglas International,CO,NC,Denver,Charlotte,1,7
US,11697,11057,Fort Lauderdale-Hollywood International,Charlotte Douglas International,FL,NC,Fort Lauderdale,Charlotte,21,0
US,11278,13204,Ronald Reagan Washington National,Orlando International,DC,FL,Washington,Orlando,-4,-13
US,12266,11057,George Bush Intercontinental/Houston,Charlotte Douglas International,TX,NC,Houston,Charlotte,-8,-14
US,10721,14100,Logan International,Philadelphia International,MA,PA,Boston,Philadelphia,-6,-17
US,14100,14107,Philadelphia International,Phoenix Sky Harbor International,PA,AZ,Philadelphia,Phoenix,-7,-11
US,13204,11057,Orlando International,Charlotte Douglas International,FL,NC,Orlando,Charlotte,8,3
US,14100,14107,Philadelphia International,Phoenix Sky Harbor International,PA,AZ,Philadelphia,Phoenix,-2,-7
US,14107,14100,Phoenix Sky Harbor International,Philadelphia International,AZ,PA,Phoenix,Philadelphia,0,-13
US,14107,14100,Phoenix Sky Harbor International,Philadelphia International,AZ,PA,Phoenix,Philadelphia,-3,-6
US,14100,14107,Philadelphia International,Phoenix Sky Harbor International,PA,AZ,Philadelphia,Phoenix,-1,-7
US,14107,14908,Phoenix Sky Harbor International,John Wayne Airport-Orange County,AZ,CA,Phoenix,Santa Ana,-7,0
US,12892,14107,Los Angeles International,Phoenix Sky Harbor International,CA,AZ,Los Angeles,Phoenix,-3,-7
US,14107,14100,Phoenix Sky Harbor International,Philadelphia International,AZ,PA,Phoenix,Philadelphia,-3,-8
US,15016,11057,Lambert-St. Louis International,Charlotte Douglas International,MO,NC,St. Louis,Charlotte,0,1
US,11057,12266,Charlotte Douglas International,George Bush Intercontinental/Houston,NC,TX,Charlotte,Houston,14,7
US,14027,11057,Palm Beach International,Charlotte Douglas International,FL,NC,West Palm Beach/Palm Beach,Charlotte,10,-4
US,11057,12266,Charlotte Douglas International,George Bush Intercontinental/Houston,NC,TX,Charlotte,Houston,8,3
US,14107,14100,Phoenix Sky Harbor International,Philadelphia International,AZ,PA,Phoenix,Philadelphia,-3,-13
US,14100,14107,Philadelphia International,Phoenix Sky Harbor International,PA,AZ,Philadelphia,Phoenix,-3,-26
US,13495,11057,Louis Armstrong New Orleans International,Charlotte Douglas International,LA,NC,New Orleans,Charlotte,84,70
US,11697,11278,Fort Lauderdale-Hollywood International,Ronald Reagan Washington National,FL,DC,Fort Lauderdale,Washington,-9,-16
US,10397,11057,Hartsfield-Jackson Atlanta International,Charlotte Douglas International,GA,NC,Atlanta,Charlotte,-6,2
US,10529,11057,Bradley International,Charlotte Douglas International,CT,NC,Hartford,Charlotte,-8,-4
US,10721,14100,Logan International,Philadelphia International,MA,PA,Boston,Philadelphia,9,-6
US,14100,13495,Philadelphia International,Louis Armstrong New Orleans International,PA,LA,Philadelphia,New Orleans,14,-1
US,14100,10529,Philadelphia International,Bradley International,PA,CT,Philadelphia,Hartford,-7,-20
US,14100,15304,Philadelphia International,Tampa International,PA,FL,Philadelphia,Tampa,17,5
US,14027,14100,Palm Beach International,Philadelphia International,FL,PA,West Palm Beach/Palm Beach,Philadelphia,-5,-10
US,11057,12953,Charlotte Douglas International,LaGuardia,NC,NY,Charlotte,New York,1,-3
US,14683,11057,San Antonio International,Charlotte Douglas International,TX,NC,San Antonio,Charlotte,-6,1
US,14100,15304,Philadelphia International,Tampa International,PA,FL,Philadelphia,Tampa,-5,-20
US,15304,14100,Tampa International,Philadelphia International,FL,PA,Tampa,Philadelphia,0,-2
US,13495,14100,Louis Armstrong New Orleans International,Philadelphia International,LA,PA,New Orleans,Philadelphia,-7,-11
US,14122,11057,Pittsburgh International,Charlotte Douglas International,PA,NC,Pittsburgh,Charlotte,-4,4
US,11057,14492,Charlotte Douglas International,Raleigh-Durham International,NC,NC,Charlotte,Raleigh/Durham,-5,-7
US,12339,11057,Indianapolis International,Charlotte Douglas International,IN,NC,Indianapolis,Charlotte,-2,18
US,11278,13204,Ronald Reagan Washington National,Orlando International,DC,FL,Washington,Orlando,-9,-10
US,12953,11057,LaGuardia,Charlotte Douglas International,NY,NC,New York,Charlotte,-10,4
US,11057,11697,Charlotte Douglas International,Fort Lauderdale-Hollywood International,NC,FL,Charlotte,Fort Lauderdale,-2,19
US,11057,15304,Charlotte Douglas International,Tampa International,NC,FL,Charlotte,Tampa,-6,1
US,15304,11057,Tampa International,Charlotte Douglas International,FL,NC,Tampa,Charlotte,-14,-11
US,14100,15304,Philadelphia International,Tampa International,PA,FL,Philadelphia,Tampa,-7,-12
US,11057,11697,Charlotte Douglas International,Fort Lauderdale-Hollywood International,NC,FL,Charlotte,Fort Lauderdale,7,7
US,10821,11057,Baltimore/Washington International Thurgood Marshall,Charlotte Douglas International,MD,NC,Baltimore,Charlotte,-2,-11
US,14100,12892,Philadelphia International,Los Angeles International,PA,CA,Philadelphia,Los Angeles,-7,-30
US,14100,10721,Philadelphia International,Logan International,PA,MA,Philadelphia,Boston,-7,-11
US,14027,11057,Palm Beach International,Charlotte Douglas International,FL,NC,West Palm Beach/Palm Beach,Charlotte,-9,-11
US,13204,11057,Orlando International,Charlotte Douglas International,FL,NC,Orlando,Charlotte,-4,-11
US,11057,10397,Charlotte Douglas International,Hartsfield-Jackson Atlanta International,NC,GA,Charlotte,Atlanta,-5,-3
US,12953,11057,LaGuardia,Charlotte Douglas International,NY,NC,New York,Charlotte,-5,-13
US,13198,11057,Kansas City International,Charlotte Douglas International,MO,NC,Kansas City,Charlotte,-11,-1
US,11057,12892,Charlotte Douglas International,Los Angeles International,NC,CA,Charlotte,Los Angeles,-4,6
US,11618,11057,Newark Liberty International,Charlotte Douglas International,NJ,NC,Newark,Charlotte,-5,-5
US,11057,12892,Charlotte Douglas International,Los Angeles International,NC,CA,Charlotte,Los Angeles,-2,0
US,12953,11057,LaGuardia,Charlotte Douglas International,NY,NC,New York,Charlotte,8,-6
US,11057,10821,Charlotte Douglas International,Baltimore/Washington International Thurgood Marshall,NC,MD,Charlotte,Baltimore,-3,-3
US,13487,11057,Minneapolis-St Paul International,Charlotte Douglas International,MN,NC,Minneapolis,Charlotte,-3,12
US,11057,10397,Charlotte Douglas International,Hartsfield-Jackson Atlanta International,NC,GA,Charlotte,Atlanta,2,0
US,11278,11057,Ronald Reagan Washington National,Charlotte Douglas International,DC,NC,Washington,Charlotte,0,7
US,11057,12892,Charlotte Douglas International,Los Angeles International,NC,CA,Charlotte,Los Angeles,-3,-7
US,11618,11057,Newark Liberty International,Charlotte Douglas International,NJ,NC,Newark,Charlotte,-1,-16
US,11057,12478,Charlotte Douglas International,John F. Kennedy International,NC,NY,Charlotte,New York,-3,1
US,12451,11057,Jacksonville International,Charlotte Douglas International,FL,NC,Jacksonville,Charlotte,-5,-3
US,11057,14492,Charlotte Douglas International,Raleigh-Durham International,NC,NC,Charlotte,Raleigh/Durham,-4,-12
US,12892,14100,Los Angeles International,Philadelphia International,CA,PA,Los Angeles,Philadelphia,-3,4
US,11057,12478,Charlotte Douglas International,John F. Kennedy International,NC,NY,Charlotte,New York,-2,-2
US,14107,11057,Phoenix Sky Harbor International,Charlotte Douglas International,AZ,NC,Phoenix,Charlotte,3,-7
US,10721,14100,Logan International,Philadelphia International,MA,PA,Boston,Philadelphia,-6,-19
US,11057,12478,Charlotte Douglas International,John F. Kennedy International,NC,NY,Charlotte,New York,-4,1
US,11057,10821,Charlotte Douglas International,Baltimore/Washington International Thurgood Marshall,NC,MD,Charlotte,Baltimore,15,13
US,11057,10821,Charlotte Douglas International,Baltimore/Washington International Thurgood Marshall,NC,MD,Charlotte,Baltimore,-4,-13
US,13495,11057,Louis Armstrong New Orleans International,Charlotte Douglas International,LA,NC,New Orleans,Charlotte,-6,-14
US,14771,11057,San Francisco International,Charlotte Douglas International,CA,NC,San Francisco,Charlotte,0,-11
US,11057,15304,Charlotte Douglas International,Tampa International,NC,FL,Charlotte,Tampa,76,75
US,11697,11057,Fort Lauderdale-Hollywood International,Charlotte Douglas International,FL,NC,Fort Lauderdale,Charlotte,-5,-6
US,11057,15304,Charlotte Douglas International,Tampa International,NC,FL,Charlotte,Tampa,-5,-6
US,11278,13204,Ronald Reagan Washington National,Orlando International,DC,FL,Washington,Orlando,-2,-8
US,14100,10397,Philadelphia International,Hartsfield-Jackson Atlanta International,PA,GA,Philadelphia,Atlanta,-7,-28
US,12892,11057,Los Angeles International,Charlotte Douglas International,CA,NC,Los Angeles,Charlotte,-6,-14
US,12892,11057,Los Angeles International,Charlotte Douglas International,CA,NC,Los Angeles,Charlotte,-2,4
US,11057,12892,Charlotte Douglas International,Los Angeles International,NC,CA,Charlotte,Los Angeles,8,32
US,11057,10721,Charlotte Douglas International,Logan International,NC,MA,Charlotte,Boston,10,5
US,11057,12953,Charlotte Douglas International,LaGuardia,NC,NY,Charlotte,New York,-1,5
US,15304,11057,Tampa International,Charlotte Douglas International,FL,NC,Tampa,Charlotte,-2,-9
US,14771,14100,San Francisco International,Philadelphia International,CA,PA,San Francisco,Philadelphia,-3,4
US,11057,14107,Charlotte Douglas International,Phoenix Sky Harbor International,NC,AZ,Charlotte,Phoenix,-1,2
US,11618,11057,Newark Liberty International,Charlotte Douglas International,NJ,NC,Newark,Charlotte,-2,-4
US,11057,14107,Charlotte Douglas International,Phoenix Sky Harbor International,NC,AZ,Charlotte,Phoenix,-1,5
US,14107,14747,Phoenix Sky Harbor International,Seattle/Tacoma International,AZ,WA,Phoenix,Seattle,-5,-6
US,12892,14107,Los Angeles International,Phoenix Sky Harbor International,CA,AZ,Los Angeles,Phoenix,-3,-5
US,14107,11292,Phoenix Sky Harbor International,Denver International,AZ,CO,Phoenix,Denver,-3,-4
US,11057,14107,Charlotte Douglas International,Phoenix Sky Harbor International,NC,AZ,Charlotte,Phoenix,20,23
US,14107,14908,Phoenix Sky Harbor International,John Wayne Airport-Orange County,AZ,CA,Phoenix,Santa Ana,14,12
US,13303,11057,Miami International,Charlotte Douglas International,FL,NC,Miami,Charlotte,0,-9
US,12339,14107,Indianapolis International,Phoenix Sky Harbor International,IN,AZ,Indianapolis,Phoenix,-8,-16
US,10721,11057,Logan International,Charlotte Douglas International,MA,NC,Boston,Charlotte,-8,-11
US,11057,14107,Charlotte Douglas International,Phoenix Sky Harbor International,NC,AZ,Charlotte,Phoenix,-4,-9
US,11057,14100,Charlotte Douglas International,Philadelphia International,NC,PA,Charlotte,Philadelphia,-2,-11
US,14107,12339,Phoenix Sky Harbor International,Indianapolis International,AZ,IN,Phoenix,Indianapolis,-3,-4
US,11057,14100,Charlotte Douglas International,Philadelphia International,NC,PA,Charlotte,Philadelphia,-1,-11
US,12892,14107,Los Angeles International,Phoenix Sky Harbor International,CA,AZ,Los Angeles,Phoenix,-6,-12
US,14107,14057,Phoenix Sky Harbor International,Portland International,AZ,OR,Phoenix,Portland,36,27
US,11057,14107,Charlotte Douglas International,Phoenix Sky Harbor International,NC,AZ,Charlotte,Phoenix,-3,-8
US,10821,14100,Baltimore/Washington International Thurgood Marshall,Philadelphia International,MD,PA,Baltimore,Philadelphia,-6,-7
US,11278,15304,Ronald Reagan Washington National,Tampa International,DC,FL,Washington,Tampa,-2,3
US,11057,11292,Charlotte Douglas International,Denver International,NC,CO,Charlotte,Denver,25,11
US,11057,14100,Charlotte Douglas International,Philadelphia International,NC,PA,Charlotte,Philadelphia,-4,-14
US,11057,11292,Charlotte Douglas International,Denver International,NC,CO,Charlotte,Denver,-5,-1
US,11057,14100,Charlotte Douglas International,Philadelphia International,NC,PA,Charlotte,Philadelphia,-8,-15
US,12451,11057,Jacksonville International,Charlotte Douglas International,FL,NC,Jacksonville,Charlotte,4,-2
US,11292,11057,Denver International,Charlotte Douglas International,CO,NC,Denver,Charlotte,-6,7
US,11057,14100,Charlotte Douglas International,Philadelphia International,NC,PA,Charlotte,Philadelphia,-4,-8
US,14492,11057,Raleigh-Durham International,Charlotte Douglas International,NC,NC,Raleigh/Durham,Charlotte,-4,-7
US,11057,11292,Charlotte Douglas International,Denver International,NC,CO,Charlotte,Denver,0,7
US,14747,11057,Seattle/Tacoma International,Charlotte Douglas International,WA,NC,Seattle,Charlotte,-5,15
US,11057,11292,Charlotte Douglas International,Denver International,NC,CO,Charlotte,Denver,-3,-9
US,12953,11057,LaGuardia,Charlotte Douglas International,NY,NC,New York,Charlotte,276,248
US,11292,11057,Denver International,Charlotte Douglas International,CO,NC,Denver,Charlotte,-1,16
US,11057,14747,Charlotte Douglas International,Seattle/Tacoma International,NC,WA,Charlotte,Seattle,1,6
US,12953,14100,LaGuardia,Philadelphia International,NY,PA,New York,Philadelphia,5,1
US,14100,13303,Philadelphia International,Miami International,PA,FL,Philadelphia,Miami,-2,-8
US,13204,11057,Orlando International,Charlotte Douglas International,FL,NC,Orlando,Charlotte,1,1
US,10821,11057,Baltimore/Washington International Thurgood Marshall,Charlotte Douglas International,MD,NC,Baltimore,Charlotte,2,3
US,11057,14747,Charlotte Douglas International,Seattle/Tacoma International,NC,WA,Charlotte,Seattle,2,-7
US,14747,11057,Seattle/Tacoma International,Charlotte Douglas International,WA,NC,Seattle,Charlotte,6,31
US,11057,14747,Charlotte Douglas International,Seattle/Tacoma International,NC,WA,Charlotte,Seattle,79,77
US,12953,11057,LaGuardia,Charlotte Douglas International,NY,NC,New York,Charlotte,4,5
US,14747,11057,Seattle/Tacoma International,Charlotte Douglas International,WA,NC,Seattle,Charlotte,-1,-1
US,11057,13495,Charlotte Douglas International,Louis Armstrong New Orleans International,NC,LA,Charlotte,New Orleans,-6,-12
US,12478,11057,John F. Kennedy International,Charlotte Douglas International,NY,NC,New York,Charlotte,-10,-23
US,14100,14747,Philadelphia International,Seattle/Tacoma International,PA,WA,Philadelphia,Seattle,-8,-35
US,14747,14100,Seattle/Tacoma International,Philadelphia International,WA,PA,Seattle,Philadelphia,47,62
US,11057,14492,Charlotte Douglas International,Raleigh-Durham International,NC,NC,Charlotte,Raleigh/Durham,-5,2
US,14107,11057,Phoenix Sky Harbor International,Charlotte Douglas International,AZ,NC,Phoenix,Charlotte,-2,-8
US,14908,14107,John Wayne Airport-Orange County,Phoenix Sky Harbor International,CA,AZ,Santa Ana,Phoenix,2,-1
US,13204,11278,Orlando International,Ronald Reagan Washington National,FL,DC,Orlando,Washington,7,4
US,14100,11697,Philadelphia International,Fort Lauderdale-Hollywood International,PA,FL,Philadelphia,Fort Lauderdale,0,23
US,14107,11057,Phoenix Sky Harbor International,Charlotte Douglas International,AZ,NC,Phoenix,Charlotte,-5,-21
US,11292,11057,Denver International,Charlotte Douglas International,CO,NC,Denver,Charlotte,-3,-7
US,14100,11697,Philadelphia International,Fort Lauderdale-Hollywood International,PA,FL,Philadelphia,Fort Lauderdale,-1,-13
US,11057,13495,Charlotte Douglas International,Louis Armstrong New Orleans International,NC,LA,Charlotte,New Orleans,-5,-9
US,14524,11057,Richmond International,Charlotte Douglas International,VA,NC,Richmond,Charlotte,-8,-11
US,14100,10821,Philadelphia International,Baltimore/Washington International Thurgood Marshall,PA,MD,Philadelphia,Baltimore,-5,-12
US,14107,12892,Phoenix Sky Harbor International,Los Angeles International,AZ,CA,Phoenix,Los Angeles,-3,-5
US,11057,11618,Charlotte Douglas International,Newark Liberty International,NC,NJ,Charlotte,Newark,0,-7
US,13303,11057,Miami International,Charlotte Douglas International,FL,NC,Miami,Charlotte,-1,-5
US,11057,13303,Charlotte Douglas International,Miami International,NC,FL,Charlotte,Miami,-3,1
US,11057,14100,Charlotte Douglas International,Philadelphia International,NC,PA,Charlotte,Philadelphia,85,67
US,11057,13495,Charlotte Douglas International,Louis Armstrong New Orleans International,NC,LA,Charlotte,New Orleans,24,11
US,11278,11057,Ronald Reagan Washington National,Charlotte Douglas International,DC,NC,Washington,Charlotte,3,0
US,11057,14122,Charlotte Douglas International,Pittsburgh International,NC,PA,Charlotte,Pittsburgh,-6,-8
US,14107,12892,Phoenix Sky Harbor International,Los Angeles International,AZ,CA,Phoenix,Los Angeles,-12,-13
US,13495,11057,Louis Armstrong New Orleans International,Charlotte Douglas International,LA,NC,New Orleans,Charlotte,-3,-9
US,14107,11618,Phoenix Sky Harbor International,Newark Liberty International,AZ,NJ,Phoenix,Newark,-6,-16
US,14100,13204,Philadelphia International,Orlando International,PA,FL,Philadelphia,Orlando,-5,-1
US,11057,14100,Charlotte Douglas International,Philadelphia International,NC,PA,Charlotte,Philadelphia,-3,0
US,14100,11057,Philadelphia International,Charlotte Douglas International,PA,NC,Philadelphia,Charlotte,-5,-9
US,11057,14307,Charlotte Douglas International,Theodore Francis Green State,NC,RI,Charlotte,Providence,-8,-2
US,15016,11057,Lambert-St. Louis International,Charlotte Douglas International,MO,NC,St. Louis,Charlotte,-6,1
US,14100,11057,Philadelphia International,Charlotte Douglas International,PA,NC,Philadelphia,Charlotte,2,-3
US,13204,14100,Orlando International,Philadelphia International,FL,PA,Orlando,Philadelphia,-1,-4
US,11057,14683,Charlotte Douglas International,San Antonio International,NC,TX,Charlotte,San Antonio,-2,-9
US,14307,11057,Theodore Francis Green State,Charlotte Douglas International,RI,NC,Providence,Charlotte,-4,-19
US,10397,14100,Hartsfield-Jackson Atlanta International,Philadelphia International,GA,PA,Atlanta,Philadelphia,-7,-20
US,14100,11057,Philadelphia International,Charlotte Douglas International,PA,NC,Philadelphia,Charlotte,-2,-4
US,11057,14492,Charlotte Douglas International,Raleigh-Durham International,NC,NC,Charlotte,Raleigh/Durham,-8,-6
US,14492,14100,Raleigh-Durham International,Philadelphia International,NC,PA,Raleigh/Durham,Philadelphia,-12,-22
